C_ID	Text	IsValidCode
MG50.50	耐磺胺类或甲氧苄胺嘧啶的肺炎克雷伯菌	是
MG50.51	耐氟喹诺酮的肺炎克雷伯菌	是
MG50.52	耐三代头孢菌素的肺炎克雷伯菌	是
MG50.53	耐四代头孢菌素的肺炎克雷伯菌	是
MG50.54	耐碳青霉烯的肺炎克雷伯菌	是
MG50.55	耐多粘菌素的肺炎克雷伯菌	是
MG50.56	产超广谱β-内酰胺酶的肺炎克雷伯菌	是
MG50.5Y	其他抗生素耐药的肺炎克雷伯菌	是
MG50.5Z	未特指抗生素耐药的肺炎克雷伯菌	是
MG50.6	耐药淋球菌	否
MG50.60	耐三代头孢菌素的淋球菌	是
MG50.61	耐大环内酯的淋球菌	是
MG50.62	耐氨基环醇的淋球菌	是
MG50.63	耐氟喹诺酮的淋球菌	是
MG50.64	耐氨基糖甙类的淋球菌	是
MG50.6Y	其他抗生素耐药的淋球菌	是
MG50.6Z	未特指抗生素耐药的淋球菌	是
MG50.7	耐药的脑膜炎奈瑟氏菌	否
MG50.70	耐青霉素的脑膜炎奈瑟氏菌	是
MG50.7Y	其他特指抗生素耐药的脑膜炎奈瑟氏菌	是
MG50.7Z	耐药的脑膜炎奈瑟氏菌，未特指的	是
MG50.8	耐药的铜绿假单胞菌	否
MG50.80	耐碳青霉烯的铜绿假单胞菌	是
MG50.81	耐多粘菌素的铜绿假单胞菌	是
MG50.8Y	其他抗生素耐药的铜绿假单胞菌	是
MG50.8Z	未特指抗生素耐药的铜绿假单胞菌	是
MG50.9	耐药的沙门氏菌	否
MG50.90	耐氟喹诺酮的沙门氏菌	是
MG50.91	耐三代头孢菌素的沙门氏菌	是
MG50.92	耐碳青霉烯的沙门氏菌	是
MG50.9Y	对其他抗生素耐药的沙门氏菌	是
MG50.9Z	未特指抗生素耐药的沙门氏菌	是
MG50.A	耐药的志贺菌	否
MG50.A0	耐碳青霉烯的志贺菌	是
MG50.A1	耐氟喹诺酮的志贺菌	是
MG50.A2	耐三代头孢菌素的志贺菌	是
MG50.A3	耐大环类脂类的志贺菌	是
MG50.AY	对其他抗生素耐药的志贺氏菌	是
MG50.AZ	未特指抗生素耐药的志贺氏菌	是
MG50.B	耐药的弧菌	否
MG50.B0	耐氟喹诺酮的弧菌	是
MG50.BY	其他耐药的弧菌	是
MG50.BZ	未特指抗生素耐药的弧菌	是
MG50.C	其他耐药的肠杆菌	否
MG50.C0	耐碳青霉烯的肠杆菌	是
MG50.C1	耐三代头孢菌素的肠杆菌	是
MG50.CY	其他对特异抗生素耐药的肠杆菌	是
MG50.CZ	其他对抗生素耐药的肠杆菌，未特指的	是
MG50.Y	其他特指的耐药革兰氏阴性杆菌的确定	是
MG50.Z	耐药革兰氏阴性杆菌的确定，非特指的	是
MG51	耐药革兰氏阳性杆菌的确定	否
MG51.0	耐药的金黄色葡萄球菌	否
MG51.00	耐甲氧西林的金黄色葡萄球菌	是
MG51.01	耐万古霉素的金黄色葡萄球菌	是
MG51.02	青霉素酶稳定的耐β内酰胺类的金黄色葡萄球菌	是
MG51.0Y	其他特指的耐药金黄色葡萄球菌	是
MG51.0Z	耐药金黄色葡萄球菌，未特指的	是
MG51.1	耐药的肺炎链球菌	否
MG51.10	耐青霉素的肺炎链球菌	是
MG51.11	耐磺胺类或甲氧苄氨嘧啶的肺炎链球菌	是
MG51.12	耐三代头孢菌素的肺炎链球菌	是
MG51.1Y	其他耐药的肺炎链球菌	是
MG51.1Z	未特指抗生素耐药的肺炎链球菌	是
MG51.2	耐药的肠球菌	否
MG51.20	耐万古霉素的肠球菌	是
MG51.2Y	对其他抗生素耐药肠球菌	是
MG51.2Z	未特指抗生素耐药肠球菌	是
MG51.Y	其他特指的耐药革兰氏阳性菌的确定	是
MG51.Z	耐药革兰氏阳性菌的确定，非特指的	是
MG52	耐药革兰氏非阴性非阳性杆菌的确定	否
MG52.0	耐药的分枝杆菌	否
MG52.00	多重耐药的结核分枝杆菌	是
MG52.01	耐药的非结核分枝杆菌	是
MG52.0Y	其他特指的耐药分枝杆菌	是
MG52.0Z	耐药分枝杆菌，未特指的	是
MG52.Y	其他特指的耐药革兰氏非阴性非阳性杆菌的确定	是
MG52.Z	耐药革兰氏非阴性非阳性杆菌的确定，非特指的	是
MG53	耐药病毒的确定	否
MG53.0	耐抗逆转录病毒治疗的人类免疫缺陷病毒	是
MG53.Y	其他特指的耐药病毒的确定	是
MG53.Z	耐药病毒的确定，非特指的	是
MG54	耐药真菌的确定	是
MG55	耐药寄生虫的确定	否
MG55.0	耐青蒿素的恶性疟原虫	是
MG55.Y	其他特指的耐药寄生虫的确定	是
MG55.Z	耐药寄生虫的确定，非特指的	是
MG56	多药耐药微生物的确定	是
MG5Y	其他耐药微生物的确定	是
MG5Z	耐药微生物的确定，未特指的	是
L2-MG6	某些特指器官、系统或组织标本的临床所见	否
MG60	其他器官、系统和组织标本的酶学异常	是
MG61	其他器官、系统和组织标本的激素水平异常	是
MG62	其他器官、系统和组织标本的其他药物、药剂和生物制品水平异常	是
MG63	其他器官、系统和组织标本中以非药物性物质为主的水平异常	是
MG64	其他器官、系统和组织标本的免疫学异常所见	是
MG65	其他器官、系统和组织标本的微生物学异常所见	是
MG66	其他器官、系统和组织标本的细胞学异常所见	是
MG67	其他器官、系统和组织标本的组织学异常所见	是
MG6Y	其他特指器官、系统或组织标本的其他特指的临床所见	是
L2-MG7	异常结果，不可归类在他处者	否
MG70	异常诊断性影像结果，不可归类在他处者	是
MG71	异常实验室结果，不可归类在他处者	否
MG71.0	新生儿筛查的异常所见	是
MG71.Y	其他特指的异常实验室结果，不可归类在他处者	是
MG71.Z	未特指的异常实验室结果，不可归类在他处者	是
MG72	其他器官和系统功能检查的异常结果	是
MG7Y	其他特指的异常结果，不可归类在他处者	是
MG7Z	未特指的异常结果，不可归类在他处者	是
MG9Y	其他特指的全身症状、体征或临床所见	是
L1-MH1	原因不明和原因未知的死亡	否
MH10	脑死亡	是
MH11	婴儿猝死综合征	否
MH11.0	新生儿猝死综合征提及尸检	是
MH11.1	未尸检的婴儿猝死综合征	是
MH11.Z	婴儿猝死综合征，未特指的	是
MH12	原因未知的其他猝死	否
MH12.0	瞬间死亡	是
MH12.1	死亡发生于症状起始后 24小时以内,另无解释	是
MH12.Z	未特指的猝死，原因未知	是
MH13	无人在场的死亡	是
MH14	其他原因不明和未特指原因的死亡	是
MH15	癫痫病人原因不明的猝死	是
MH16	多器官衰竭	是
MH2Y	其他特指的症状、体征或临床所见，不可归类在他处者	是
第22章	损伤、中毒或外因的某些其他后果	否
L1-NA0	头部损伤	否
NA00	头部浅表损伤	否
NA00.0	头皮浅表损伤	否
NA00.00	头皮擦伤	是
NA00.01	头皮挫伤	是
NA00.02	头皮表浅异物	是
NA00.0Y	其他特指的头皮浅表损伤	是
NA00.0Z	头皮浅表损伤，类型未特指	是
NA00.1	眼睑或眼周区表浅性损伤	否
NA00.10	眼睑或眼周区擦伤	是
NA00.11	眼睑或眼周区挫伤	是
NA00.12	眼睑或眼周区的其他浅表损伤	是
NA00.1Y	其他特指的眼睑或眼周区表浅性损伤	是
NA00.1Z	眼睑或眼周区表浅性损伤，未特指的	是
NA00.2	耳浅表损伤	是
NA00.3	鼻浅表损伤	是
NA00.4	唇或口腔浅表损伤	是
NA00.5	头部多处浅表损伤	是
NA00.6	头部其他或未特指部位的擦伤	是
NA00.7	头部其他或未特指部位的挫伤	是
NA00.Y	头部其他特指部位的浅表损伤	是
NA00.Z	头部未特指部位的浅表损伤	是
NA01	头部开放性伤口	否
NA01.0	头部其他部位开放性伤口	是
NA01.1	头部开放性伤口, 部位未特指	是
NA01.2	头部撕裂，不伴有异物	是
NA01.3	头部撕裂，伴有异物	是
NA01.4	头部穿刺伤，不伴有异物	是
NA01.5	头部穿刺伤，伴有异物	是
NA01.6	头部开放性咬伤	是
NA01.7	头部多处开放性伤口	是
NA01.Y	其他特指的头部开放性伤口	是
NA01.Z	头部开放性伤口，未特指的	是
NA02	颅骨或面骨骨折	否
NA02.0	颅骨穹窿骨折	否
NA02.00	颅骨额骨鳞状骨骨折	是
NA02.01	颅顶骨骨折	是
NA02.02	颅骨颞骨鳞状骨骨折	是
NA02.03	颅骨枕骨鳞状骨骨折	是
NA02.1	颅底骨折	否
NA02.10	颅底颅前窝骨折	是
NA02.11	颅底颅中窝骨折	是
NA02.12	颅底颅后窝骨折	是
NA02.13	颅骨筛窦骨折	是
NA02.14	颅骨额窦骨折	是
NA02.15	颅骨蝶骨骨折	是
NA02.16	Ⅰ型颅骨枕骨髁骨折	是
NA02.17	Ⅱ型颅骨枕骨髁骨折	是
NA02.18	Ⅲ型颅骨枕骨髁骨折	是
NA02.19	颅枕骨其他部位骨折	是
NA02.1A	颅底的其他骨折	是
NA02.1Z	颅底骨骨折，未特指的	是
NA02.2	眶骨骨折	否
NA02.20	眶顶骨折	是
NA02.21	眶底骨折	是
NA02.2Y	其他特指的眶骨骨折	是
NA02.2Z	未特指的眶骨骨折	是
NA02.3	鼻骨骨折	是
NA02.4	上颌骨骨折	否
NA02.40	勒福Ⅰ型骨折	是
NA02.41	勒福Ⅱ型骨折	是
NA02.42	勒福Ⅲ型骨折	是
NA02.4Y	其他特指的上颌骨骨折	是
NA02.4Z	上颌骨骨折，未特指的	是
NA02.5	颧骨骨折	是
NA02.6	牙折断	是
NA02.7	下颌骨骨折	否
NA02.70	下颌骨髁突骨折	是
NA02.71	下颌骨髁下突骨折	是
NA02.72	下颌骨喙突骨折	是
NA02.73	下颌支骨折	是
NA02.74	下颌角骨折	是
NA02.75	下颌骨牙槽缘骨折	是
NA02.76	下颌联合骨折	是
NA02.7Y	其他特指的下颌骨骨折	是
NA02.7Z	未特指的下颌骨骨折	是
NA02.8	累及颅骨或面骨的多处骨折	是
NA02.Y	其他特指的颅骨或面骨骨折	是
NA02.Z	未特指的颅骨或面骨骨折	是
NA03	头部关节或韧带脱位、劳损或扭伤	否
NA03.0	颌脱位	是
NA03.1	鼻中隔软骨脱位	是
NA03.2	牙脱位	是
NA03.3	颌骨劳损或扭伤	是
NA03.Y	头部其他特指的关节或韧带脱位、劳损或扭伤	是
NA03.Z	头部未特指的关节或韧带脱位、劳损或扭伤	是
NA04	颅神经损伤	否
NA04.0	嗅神经损伤	是
NA04.1	视神经或视路损伤	否
NA04.10	单侧视神经损伤	是
NA04.11	双侧视神经损伤	是
NA04.12	视神经交叉损伤	是
NA04.13	单侧视束或视路损伤	是
NA04.14	双侧视束或视路损伤	是
NA04.15	单侧视皮质损伤	是
NA04.16	双侧视皮质损伤	是
NA04.1Y	其他特指的视神经或视路损伤	是
NA04.1Z	未特指的视神经或视路损伤	是
NA04.2	动眼神经损伤	是
NA04.3	滑车神经损伤	是
NA04.4	三叉神经损伤	是
NA04.5	展神经损伤	是
NA04.6	面神经损伤	是
NA04.7	听神经损伤	是
NA04.8	舌咽神经损伤	是
NA04.9	迷走神经损伤	是
NA04.A	副神经损伤	是
NA04.B	舌下神经损伤	是
NA04.Z	未特指的颅神经损伤	是
NA05	头部血管损伤	否
NA05.0	头部颅内血管损伤	是
NA05.1	头部颅外血管损伤	是
NA05.Z	未特指的头部血管损伤	是
NA06	眼或眶损伤	否
NA06.0	眼睑外伤	否
NA06.00	眼睑撕脱伤
	是
NA06.01	眼睑血肿	是
NA06.02	眼睑水肿	是
NA06.03	睑内残留异物	是
NA06.04	眼睑或眼周区开放性伤口	是
NA06.0Y	其他特指的眼睑外伤	是
NA06.0Z	眼睑外伤，未特指的	是
NA06.1	眶贯通伤, 伴有或不伴有异物	是
NA06.2	眶贯通伤后残留异物	是
NA06.3	创伤性眼眶出血	是
NA06.4	结膜损伤或角膜擦伤, 未提及异物	是
NA06.5	伤及虹膜括约肌	是
NA06.6	视网膜外伤	否
NA06.60	创伤性黄斑裂孔	是
NA06.61	脉络膜破裂	是
NA06.62	视网膜震荡	是
NA06.63	视神经撕脱	是
NA06.6Y	其他特指的视网膜外伤	是
NA06.6Z	未特指的视网膜外伤	是
NA06.7	创伤性视网膜出血	是
NA06.8	创伤性眼球损伤	否
NA06.80	磁性眼内异物残留，单侧	是
NA06.81	非磁性眼内异物残留，单侧	是
NA06.82	闭合性眼球创伤，单侧	是
NA06.83	闭合性眼球创伤，双侧	是
NA06.84	眼球贯通伤, 不伴有异物，单侧	是
NA06.85	眼撕脱，单侧	是
NA06.86	眼撕脱，双侧	是
NA06.87	眼撕裂或破裂, 伴有眼内组织脱出或缺失，单侧	是
NA06.88	眼撕裂或破裂, 伴有眼内组织脱出或缺失，双侧	是
NA06.89	眼球贯通伤，双侧	是
NA06.8A	眼球穿孔伤，双侧	是
NA06.8B	磁性眼内异物残留，双侧	是
NA06.8C	非磁性眼内异物残留，双侧	是
NA06.8D	眼撕裂, 不伴有眼内组织脱出或缺失，单侧	是
NA06.8E	眼撕裂, 不伴有眼内组织脱出或缺失，双侧	是
NA06.8Y	其他特指的眼球外伤	是
NA06.8Z	未特指的眼球外伤	是
NA06.9	眼球或眶组织挫伤	是
NA06.A	晶状体损伤	是
NA06.Y	其他特指的眼或眶损伤	是
NA06.Z	未特指的眼或眶损伤	是
NA07	颅内损伤	否
NA07.0	脑震荡	否
NA07.00	意识不完全性丧失，伴有遗忘症	是
NA07.01	意识不完全性丧失，不伴有遗忘症	是
NA07.02	意识丧失，短期持续时间：少于30分钟	是
NA07.03	意识丧失，短期持续时间：30分钟至不足1小时	是
NA07.04	意识丧失，短期持续时间：1小时至不足6小时	是
NA07.05	意识丧失，中等持续时间：6小时至不足24小时	是
NA07.06	意识丧失，持续时间：超过24小时或者直至出院或最近的评估	是
NA07.07	意识丧失，持续时间直至死亡	是
NA07.08	意识丧失，持续时间未特指或未知，由于治疗效应的缘故	是
NA07.09	意识丧失，持续时间未特指或未知，由于信息缺失的缘故	是
NA07.0Y	其他特指的脑震荡	是
NA07.1	创伤性颅内出血	是
NA07.2	创伤性脑水肿	否
NA07.20	弥散性创伤性脑水肿	是
NA07.21	局灶性创伤性脑水肿	是
NA07.2Y	其他特指的创伤性大脑水肿	是
NA07.2Z	创伤性大脑水肿，未特指的	是
NA07.3	弥散性脑损伤	否
NA07.30	弥散性大脑损伤	是
NA07.31	弥散性小脑损伤	是
NA07.32	弥散性脑干损伤	是
NA07.33	脑多部位的弥散性损伤	是
NA07.3Y	其他特指的弥散性脑损伤	是
NA07.3Z	未特指的弥散性脑损伤	是
NA07.4	局灶性脑损伤	否
NA07.40	大脑局灶性非出血性挫伤	是
NA07.41	大脑局灶性出血性挫伤	是
NA07.42	局灶性大脑撕裂	是
NA07.43	大脑多处局灶性损伤	是
NA07.44	小脑局灶性非出血性挫伤	是
NA07.45	小脑局灶性血肿或出血	是
NA07.46	小脑局灶性撕裂	是
NA07.47	小脑多灶性损伤	是
NA07.48	脑干局灶性非出血性挫伤	是
NA07.49	脑干局灶性血肿或出血	是
NA07.4A	颞叶挫伤	是
NA07.4B	脑干局灶性撕裂	是
NA07.4C	局灶性脑挫伤	是
NA07.4D	局灶性脑撕裂	是
NA07.4E	顶叶脑挫伤	是
NA07.4F	枕叶脑挫伤	是
NA07.4Z	未特指的局灶性创伤性脑损伤	是
NA07.5	创伤性硬膜外出血	是
NA07.6	创伤性硬膜下出血	是
NA07.7	创伤性蛛网膜下出血	是
NA07.8	脑组织内创伤性出血	否
NA07.80	脑白质内创伤性出血	是
NA07.81	丘脑或基底神经节内创伤性出血	是
NA07.82	小脑创伤性出血	是
NA07.83	脑干内创伤性出血	是
NA07.84	脑干内创伤性出血，原发性	是
NA07.85	脑干内创伤性出血，继发性	是
NA07.86	多发创伤性脑出血	是
NA07.8Y	其他特指的创伤性脑组织出血	是
NA07.8Z	创伤性脑组织出血，未特指的	是
NA07.Y	其他特指的颅内损伤	是
NA07.Z	颅内损伤，未特指的	是
NA08	头部挤压伤	否
NA08.0	脑挤压伤	是
NA08.1	面部挤压伤	是
NA08.2	颅骨挤压伤	是
NA08.3	头皮挤压伤	是
NA08.Y	其他特指的头部挤压伤	是
NA08.Z	头部挤压伤，未特指的	是
NA09	头的部分创伤性切断	否
NA09.0	头皮撕裂	是
NA09.1	耳创伤性切断	否
NA09.10	耳创伤性切断，完全	是
NA09.11	耳创伤性切断，部分	是
NA09.1Y	其他特指的创伤性耳切断	是
NA09.1Z	创伤性耳切断，未特指的	是
NA09.2	鼻创伤性切断	否
NA09.20	鼻创伤性切断，完全	是
NA09.21	鼻创伤性切断，部分	是
NA09.2Y	其他特指的创伤性鼻切断	是
NA09.2Z	创伤性鼻切断，未特指的	是
NA09.3	唇创伤性切断	是
NA09.Y	其他特指的头的部分创伤性切断	是
NA09.Z	头的部分创伤性切断，未特指的	是
NA0A	头部某些特指的损伤	否
NA0A.0	头部复合伤	否
NA0A.00	头部复合伤，伴有外部材料残留	是
NA0A.01	头部复合伤，伴有颅内出血	是
NA0A.02	头部复合伤，伴有贯通穿孔	是
NA0A.03	头部复合伤，伴有部分颅骨和脑内容物撕脱性缺失	是
NA0A.0Y	其他特指的头部复合伤	是
NA0A.0Z	头部复合伤，未特指的	是
NA0A.1	头部肌肉、筋膜或肌腱的损伤	否
NA0A.10	头部肌肉、筋膜或肌腱的劳损或扭伤	是
NA0A.11	头部肌肉、筋膜或肌腱的撕裂	是
NA0A.1Y	其他特指的头部肌肉、筋膜或肌腱的损伤	是
NA0A.1Z	头部肌肉、筋膜或肌腱的损伤，未特指的	是
NA0A.2	耳鼓膜创伤性破裂	是
NA0A.3	头部多处损伤	否
NA0A.30	大脑和脑神经的损伤	是
NA0A.3Y	其他特指的头部多发性损伤	是
NA0A.3Z	头部多发性损伤，未特指的	是
NA0A.4	创伤性头部血肿	是
NA0A.Y	其他特指的头部损伤	是
NA0B	耳廓损伤	是
NA0C	中耳或内耳损伤	是
NA0Z	头部损伤，未特指的	是
L1-NA2	颈部损伤	否
NA20	颈部浅表损伤	否
NA20.0	咽喉擦伤	是
NA20.1	咽喉挫伤	是
NA20.2	咽喉其他或未特指的浅表损伤	是
NA20.3	颈部多处浅表损伤	是
NA20.Y	其他特指的颈部浅表损伤	是
NA20.Z	颈部浅表损伤，未特指的	是
NA21	颈部开放性伤口	否
NA21.0	颈部撕裂，不伴有异物	是
NA21.1	颈部撕裂，伴有异物	是
NA21.2	颈部穿刺伤，不伴有异物	是
NA21.3	颈部穿刺伤，伴有异物	是
